execution_id;timestamp;repetition;dataset;experiment;data_structure;runtime;storage;
113;1599727631;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(64,0);576;;
113;1599727632;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(64,0);64528;;
114;1599727632;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(128,0);529;;
114;1599727632;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(128,0);63381;;
115;1599727632;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,0);553;;
115;1599727632;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,0);63011;;
116;1599727634;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,1);591;;
116;1599727634;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,1);65159;;
117;1599727637;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(1);1386;;
117;1599727637;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(1);79499;;
118;1599727637;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(0);1278;;
118;1599727637;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(0);77724;;
119;1599727637;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(0);1335;;
119;1599727637;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);79642;;
120;1599727640;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(1);1367;;
120;1599727640;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(1);82284;;
121;1599727641;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csr();2348;;
121;1599727642;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csr();342943;;
122;1599727643;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,0);2600;;
122;1599727644;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,0);372178;;
123;1599727654;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,1);3327;;
123;1599727654;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,1);433038;;
124;1599727656;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(32,0);2610;;
124;1599727657;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(32,0);359889;;
125;1599727658;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(64,0);2643;;
125;1599727659;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(64,0);357499;;
126;1599727660;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(128,0);2593;;
126;1599727661;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(128,0);353768;;
127;1599727662;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,0);2600;;
127;1599727662;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,0);344329;;
128;1599727672;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,1);3295;;
128;1599727672;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,1);425867;;
129;1599727682;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(1);7453;;
129;1599727683;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(1);434893;;
130;1599727685;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(0);6080;;
130;1599727685;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(0);378224;;
131;1599727687;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(0);6798;;
131;1599727687;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);369428;;
132;1599727697;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(1);8607;;
132;1599727698;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(1);506069;;
133;1599727699;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csr();275;;
133;1599727702;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csr();2820146;;
134;1599727710;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,0);360;;
134;1599727714;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,0);3174434;;
135;1599727798;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,1);392;;
135;1599727801;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,1);3667196;;
136;1599727806;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(32,0);326;;
136;1599727808;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(32,0);2596448;;
137;1599727811;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(64,0);328;;
137;1599727813;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(64,0);2587695;;
138;1599727816;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(128,0);336;;
138;1599727818;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(128,0);2630936;;
139;1599727820;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,0);323;;
139;1599727823;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,0);2605928;;
140;1599727899;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,1);301;;
140;1599727902;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,1);3077491;;
141;1599727983;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(1);554;;
141;1599727987;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(1);3670467;;
142;1599727996;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(0);606;;
142;1599727999;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(0);3227096;;
143;1599728005;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(0);642;;
143;1599728008;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3172395;;
144;1599728086;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(1);521;;
144;1599728090;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(1);3714442;;
145;1599728090;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csr();660;;
145;1599728090;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csr();58614;;
146;1599728091;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,0);706;;
146;1599728091;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,0);72987;;
147;1599728093;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,1);771;;
147;1599728093;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,1);75346;;
148;1599728093;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(32,0);620;;
148;1599728093;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(32,0);66762;;
149;1599728094;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(64,0);574;;
149;1599728094;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(64,0);64637;;
150;1599728094;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(128,0);557;;
150;1599728094;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(128,0);63881;;
151;1599728094;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,0);556;;
151;1599728094;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,0);63097;;
152;1599728096;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,1);607;;
152;1599728096;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,1);65286;;
153;1599728099;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(1);1376;;
153;1599728099;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(1);77579;;
154;1599728099;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(0);1266;;
154;1599728099;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(0);75784;;
155;1599728099;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(0);1367;;
155;1599728100;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);78262;;
156;1599728102;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(1);1341;;
156;1599728102;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(1);80679;;
157;1599728103;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csr();2351;;
157;1599728104;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csr();342889;;
158;1599728106;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,0);2611;;
158;1599728106;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,0);373343;;
159;1599728116;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,1);3349;;
159;1599728116;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,1);450115;;
160;1599728118;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(32,0);2581;;
160;1599728119;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(32,0);366555;;
161;1599728120;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(64,0);2596;;
161;1599728121;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(64,0);357368;;
162;1599728122;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(128,0);2569;;
162;1599728123;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(128,0);352593;;
163;1599728124;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,0);2589;;
163;1599728124;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,0);345600;;
164;1599728134;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,1);3271;;
164;1599728135;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,1);426989;;
165;1599728145;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(1);7503;;
165;1599728145;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(1);431931;;
166;1599728147;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(0);6081;;
166;1599728147;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(0);378227;;
167;1599728149;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(0);6765;;
167;1599728149;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);368481;;
168;1599728159;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(1);7978;;
168;1599728160;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(1);457713;;
169;1599728161;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csr();336;;
169;1599728163;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csr();2598796;;
170;1599728172;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,0);392;;
170;1599728175;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,0);3161394;;
171;1599728259;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,1);410;;
171;1599728263;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,1);3649941;;
172;1599728267;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(32,0);345;;
172;1599728270;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(32,0);2589596;;
173;1599728272;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(64,0);348;;
173;1599728275;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(64,0);2613005;;
174;1599728277;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(128,0);341;;
174;1599728280;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(128,0);2590414;;
175;1599728282;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,0);314;;
175;1599728284;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,0);2603848;;
176;1599728360;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,1);278;;
176;1599728363;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,1);3138338;;
177;1599728443;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(1);531;;
177;1599728447;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(1);3782764;;
178;1599728456;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(0);587;;
178;1599728459;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(0);3176247;;
179;1599728465;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(0);586;;
179;1599728468;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3187934;;
180;1599728547;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(1);473;;
180;1599728550;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(1);3817126;;
181;1599728551;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csr();616;;
181;1599728551;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csr();58702;;
182;1599728551;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,0);679;;
182;1599728551;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,0);72850;;
183;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,1);745;;
183;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,1);75396;;
184;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(32,0);610;;
184;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(32,0);66558;;
185;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(64,0);553;;
185;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(64,0);64539;;
186;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(128,0);556;;
186;1599728554;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(128,0);63471;;
187;1599728555;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,0);546;;
187;1599728555;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,0);63249;;
188;1599728557;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,1);564;;
188;1599728557;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,1);65150;;
189;1599728559;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(1);1343;;
189;1599728560;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(1);77712;;
190;1599728560;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(0);1270;;
190;1599728560;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(0);76311;;
191;1599728560;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(0);1331;;
191;1599728560;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);77942;;
192;1599728563;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(1);1335;;
192;1599728563;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(1);82146;;
193;1599728564;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csr();2313;;
193;1599728564;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csr();343108;;
194;1599728566;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,0);2599;;
194;1599728567;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,0);372097;;
195;1599728577;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,1);3274;;
195;1599728577;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,1);437350;;
196;1599728579;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(32,0);2573;;
196;1599728579;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(32,0);361778;;
197;1599728581;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(64,0);2563;;
197;1599728581;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(64,0);356741;;
198;1599728583;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(128,0);2566;;
198;1599728583;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(128,0);353008;;
199;1599728585;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,0);2577;;
199;1599728585;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,0);346361;;
200;1599728595;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,1);3255;;
200;1599728595;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,1);429017;;
201;1599728605;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(1);7515;;
201;1599728605;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(1);434617;;
202;1599728607;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(0);6118;;
202;1599728608;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(0);380925;;
203;1599728609;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(0);6815;;
203;1599728610;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);370397;;
204;1599728620;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(1);8154;;
204;1599728620;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(1);469721;;
205;1599728621;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csr();303;;
205;1599728624;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csr();2601975;;
206;1599728632;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,0);348;;
206;1599728635;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,0);3183349;;
207;1599728720;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,1);342;;
207;1599728723;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,1);3717323;;
208;1599728728;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(32,0);296;;
208;1599728730;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(32,0);2588801;;
209;1599728733;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(64,0);310;;
209;1599728735;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(64,0);2589695;;
210;1599728737;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(128,0);321;;
210;1599728740;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(128,0);2607673;;
211;1599728742;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,0);303;;
211;1599728745;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,0);2615357;;
212;1599728820;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,1);260;;
212;1599728823;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,1);3131693;;
213;1599728904;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(1);571;;
213;1599728908;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(1);3792057;;
214;1599728917;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(0);552;;
214;1599728921;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(0);3158418;;
215;1599728926;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(0);553;;
215;1599728930;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3163116;;
216;1599729007;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(1);464;;
216;1599729011;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(1);3799835;;
217;1599729012;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csr();634;;
217;1599729012;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csr();58604;;
218;1599729012;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,0);692;;
218;1599729012;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,0);73160;;
219;1599729014;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,1);751;;
219;1599729014;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,1);77929;;
220;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(32,0);595;;
220;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(32,0);67834;;
221;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(64,0);555;;
221;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(64,0);66166;;
222;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(128,0);555;;
222;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(128,0);65363;;
223;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,0);691;;
223;1599729015;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,0);62999;;
224;1599729018;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,1);587;;
224;1599729018;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,1);65205;;
225;1599729020;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(1);1334;;
225;1599729020;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(1);77589;;
