execution_id;timestamp;repetition;dataset;experiment;data_structure;runtime;storage;
168;1601306287;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15019740;;
168;1601306291;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);4199155;;
169;1601306292;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);86163;;
169;1601306292;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;vectorAL(0);203829;;
169;1601306293;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);95984;;
170;1601306293;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);76459;;
170;1601306293;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(32,0);347312;;
170;1601306293;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);87874;;
171;1601306293;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);78420;;
171;1601306294;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(64,0);328969;;
171;1601306294;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);85913;;
172;1601306294;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);79147;;
172;1601306295;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(128,0);318498;;
172;1601306295;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);83132;;
173;1601306295;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);80796;;
173;1601306295;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(248,0);335909;;
173;1601306295;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);83610;;
174;1601306296;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);82675;;
174;1601306296;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(512,0);361317;;
174;1601306297;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);87340;;
175;1601306299;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);415245;;
175;1601306300;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;vectorAL(0);704857;;
175;1601306300;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);439877;;
176;1601306302;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);379377;;
176;1601306326;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(32,0);24070490;;
176;1601306327;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);484641;;
177;1601306329;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);382515;;
177;1601306343;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(64,0);13618593;;
177;1601306343;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);457331;;
178;1601306345;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);379786;;
178;1601306353;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(128,0);7819984;;
178;1601306354;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);437576;;
179;1601306356;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);384426;;
179;1601306362;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(248,0);6037191;;
179;1601306363;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);433806;;
180;1601306365;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);384377;;
180;1601306371;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(512,0);6032254;;
180;1601306372;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);427181;;
